#  /links/groups/borgwardt/Data/ms_diagnostics/USB/2015-01-12-monthly_added_not_renamed/ea3b7d56-a877-496f-8486-67e81a549215/0a0bd2d6-8662-49e2-b0c6-7cb5f7af8e5e/0_A11/1/1SLin/fid
#  0a0bd2d6-8662-49e2-b0c6-7cb5f7af8e5e
"mass.spectra." "intensity.spectra."
3204.36394200175 9.20794765982763e-05
3204.89540366979 9.42663050435854e-05
3205.42690958681 8.71834254965349e-05
3205.95845975305 7.30047913685916e-05
3206.49005416835 6.36913457214518e-05
3207.02169283297 6.25399216213657e-05
3207.55337574652 5.3102632240921e-05
3208.08510290968 4.74596288863235e-05
3208.61687432209 3.75047747038982e-05
3209.14868998377 1.00764834905582e-05
3209.68054989499 7.31777431486234e-07
3210.21245405559 4.48297053139018e-06
3210.7444024658 3.77283491341865e-07
3211.27639512569 4.11833318156965e-06
3211.80843203488 9.66819722860939e-06
3212.34051319404 7.78871650584426e-06
3212.87263860258 1.06091445339535e-05
3213.40480826118 1.74495868863061e-05
3213.93702216926 1.97074656926918e-05
3214.46928032748 3.24549406862384e-05
3215.00158273528 4.38572193260964e-05
3215.53392939309 4.71997354325983e-05
3216.06632030099 4.04236866025678e-05
3216.59875545879 3.41470318620388e-05
3217.13123486675 4.13121847983572e-05
3217.66375852471 4.10533173259795e-05
3218.19632643293 3.47232236425691e-05
3218.72893859123 3.07153939637112e-05
3219.26159499966 3.03068797393848e-05
3219.79429565848 3.18805652439401e-05
3220.32704056774 4.88450509555634e-05
3220.85982972725 6.49622068473451e-05
3221.39266313708 6.5814960975863e-05
3221.92554079747 6.90667496061593e-05
3222.45846270848 6.70535760755647e-05
3222.99142886993 6.75817512690013e-05
3223.52443928187 7.29482098617228e-05
3224.05749394455 6.83077429071588e-05
3224.59059285802 6.25826112864086e-05
3225.12373602212 6.4365733097908e-05
3225.65692343688 5.49810292131824e-05
3226.19015510257 4.52151783438495e-05
3226.72343101922 3.91010335368019e-05
3227.25675118668 3.14354154928171e-05
3227.79011560498 2.38762440294855e-05
3228.32352427439 2.22893119186195e-05
3228.85697719495 1.55049797703302e-05
3229.39047436648 4.6726283250882e-06
3229.92401578904 6.57943237994164e-06
3230.4576014631 7.90582625604362e-06
3230.99123138806 7.68056647799118e-06
3231.52490556438 9.28374382289345e-06
3232.05862399213 9.55553563992775e-06
3232.59238667112 1.28327457332643e-05
3233.12619360141 1.79375880325775e-05
3233.66004478325 2.34174912531925e-05
3234.19394021668 2.94774172926253e-05
3234.72787990154 4.12630484425264e-05
3235.26186383809 5.39609714021359e-05
3235.79589202615 5.89207312670034e-05
3236.32996446598 6.40937482080694e-05
3236.86408115743 7.73449611031742e-05
3237.39824210073 8.49210051060317e-05
3237.93244729573 8.79981047186152e-05
3238.46669674269 9.13488339584613e-05
3239.00099044143 9.28189112630491e-05
3239.53532839221 8.29632347784618e-05
3240.06971059487 6.99154743209079e-05
3240.60413704966 6.60470934034708e-05
3241.13860775641 5.55411306969986e-05
3241.67312271539 3.9307796953176e-05
3242.20768192662 3.17717533384386e-05
3242.74228538996 2.39523815607489e-05
3243.27693310545 1.88286119725588e-05
3243.81162507333 5.46451300040778e-06
3244.34636129365 0
3244.88114176626 7.90992040668548e-07
3245.41596649139 1.16772992366824e-05
3245.9508354689 2.0558391074279e-05
3246.48574869903 2.24855204137138e-05
3247.02070618161 3.65109179048386e-05
3247.5557079167 4.66344823486094e-05
3248.09075390475 5.52607710094016e-05
3248.6258441454 7.19529556825351e-05
3249.16097863868 8.00780956618374e-05
3249.69615738485 8.41132918341328e-05
3250.23138038396 8.60556115443989e-05
3250.76664763584 8.15687753565263e-05
3251.30195914053 7.83288168192924e-05
3251.83731489829 7.37410548170497e-05
3252.37271490917 6.70618209989691e-05
3252.908159173 6.88647461637393e-05
3253.44364768982 6.42745694483542e-05
3253.9791804601 6.15513104019269e-05
3254.51475748346 3.67189191403368e-05
3255.05037875995 3.39104979970863e-05
3255.58604428983 3.94825228184677e-05
3256.12175407313 4.78659717210189e-05
3256.65750810969 4.64588019385063e-05
3257.19330639957 4.00920322029752e-05
3257.72914894321 4.48055455580161e-05
3258.26503574004 4.39119879260907e-05
3258.80096679052 4.62186354543146e-05
3259.3369420947 4.63212382040095e-05
3259.87296165261 3.89296259816363e-05
3260.4090254639 3.33496460480055e-05
3260.94513352922 3.22560935514804e-05
3261.481285848 3.44861944106012e-05
3262.01748242091 3.83017874074155e-05
3262.55372324757 3.82839172448328e-05
3263.09000832824 2.86553242248554e-05
3263.62633766296 3.06338008167284e-05
3264.16271125137 2.76841088294431e-05
3264.69912909412 2.09551300225529e-05
3265.23559119065 1.3051189275391e-05
3265.77209754161 2.41690646238265e-05
3266.30864814665 2.1051151895586e-05
3266.845243006 2.14801572081136e-05
3267.38188211952 3.35033347064235e-05
3267.91856548744 5.74924027431923e-05
3268.45529310961 9.47198175231474e-05
3268.99206498628 0.000141323511036275
3269.5288811175 0.000196038552375887
3270.0657415031 0.000261888699323343
3270.60264614312 0.000313318762710812
3271.13959503783 0.000357170599501384
3271.67658818747 0.000400643139143453
3272.21362559145 0.000433567829116998
3272.75070725025 0.00044426484363575
3273.2878331637 0.000437964795181219
3273.82500333227 0.000426563113468723
3274.36221775536 0.000415443394477136
3274.89947643344 0.00038507531549371
3275.43677936657 0.000343178053289394
3275.97412655477 0.000292725748970517
3276.5115179979 0.000236156621542131
3277.04895369598 0.000174677783068701
3277.58643364949 0.000145657954383483
3278.12395785784 0.000130079060222014
3278.6615263215 0.000132232424165141
3279.19913904051 0.000149850480762961
3279.73679601491 0.000190959062873549
3280.27449724455 0.000228451544871425
3280.81224272967 0.000260407782469531
3281.35003247011 0.000270687570003405
3281.88786646612 0.000284963340317144
3282.42574471775 0.000300231928962762
3282.96366722463 0.000303135870268482
3283.50163398764 0.000302144521813452
3284.03964500598 0.000292295723189024
3284.5777002799 0.000273307910618429
3285.11579980988 0.000246301912398691
3285.65394359554 0.000207847275094934
3286.19213163713 0.000162332514303067
3286.73036393448 0.000114404279354239
3287.26864048765 7.82787516082573e-05
3287.8069612971 5.42911971143596e-05
3288.34532636244 4.49529547573247e-05
3288.88373568394 4.16562278174885e-05
3289.42218926144 5.50156421813496e-05
3289.96068709517 7.0117523436296e-05
3290.49922918499 8.53663015971692e-05
3291.03781553114 8.7148917252601e-05
3291.57644613389 9.21561812200434e-05
3292.11512099263 9.30738844306526e-05
3292.65384010764 9.74214921051393e-05
3293.19260347937 9.90928332312988e-05
3293.73141110744 9.58672578037018e-05
3294.27026299212 9.69104425622444e-05
3294.80915913324 8.05036096676894e-05
3295.34809953126 6.10471591618012e-05
3295.8870841856 5.1959424465304e-05
3296.42611309672 3.13498776622162e-05
3296.96518626467 1.04817861109087e-05
3297.50430368949 6.52279931467606e-07
3298.0434653708 0
3298.58267130929 2.12649787440902e-06
3299.12192150457 6.82756872898205e-06
3299.6612159569 1.62209257451144e-05
3300.20055466633 2.34327839688965e-05
3300.73993763269 2.78751407242989e-05
3301.27936485602 2.60665448001211e-05
3301.81883633679 2.50999211232997e-05
3302.35835207462 2.07437626053752e-05
3302.89791206978 1.98880891474894e-05
3303.43751632209 1.89935338216286e-05
3303.9771648318 1.54556080363675e-05
3304.51685759876 1.75502284833872e-05
3305.05659462322 2.66066344801414e-05
3305.59637590543 2.14025619696187e-05
3306.13620144481 1.69272062009618e-05
3306.67607124181 2.12010722649182e-05
3307.21598529629 1.53726130874196e-05
3307.7559436087 1.96884994690946e-05
3308.29594617866 2.36036625483788e-05
3308.83599300622 2.64026798096946e-05
3309.37608409185 2.50226621420946e-05
3309.91621943517 2.76178471864267e-05
3310.45639903623 3.03791898221191e-05
3310.99662289527 1.84781664434995e-05
3311.53689101235 1.19168748235218e-05
3312.07720338751 7.51795767740873e-06
3312.61756002037 8.60980734273791e-06
3313.15796091161 0
3313.69840606107 7.83369435769205e-06
3314.23889546857 1.14348142623682e-05
3314.77942913416 1.14552150464958e-05
3315.32000705832 1.47437201234668e-05
3315.86062924066 1.79011832361536e-05
3316.40129568122 1.888872821409e-05
3316.94200638026 2.42990562357151e-05
3317.48276133783 2.82387801764691e-05
3318.02356055398 3.05822819861089e-05
3318.56440402852 3.25439609192291e-05
3319.10529176152 2.98323797262741e-05
3319.64622375344 3.02271699177713e-05
3320.18720000389 3.22999152279863e-05
3320.72822051314 4.86561589801378e-05
3321.26928528123 5.09636227802961e-05
3321.810394308 3.71863497858148e-05
3322.35154759348 4.4495533304904e-05
3322.89274513815 5.17525150370259e-05
3323.43398694162 5.12643451932249e-05
3323.97527300416 4.78320924037455e-05
3324.5166033256 5.69128957278509e-05
3325.05797790619 5.44782603342745e-05
3325.59939674598 5.26541526525251e-05
3326.1408598448 4.51165816337302e-05
3326.6823672029 3.81638385047506e-05
3327.22391882034 3.79137574894895e-05
3327.76551469695 3.35805712789828e-05
3328.30715483297 1.86675235799467e-05
3328.84883922847 1.42901476686455e-05
3329.39056788347 1.41864625380866e-05
3329.93234079782 1.08402609285595e-05
3330.47415797156 1.15538754066299e-05
3331.01601940494 1.78563292310293e-05
3331.55792509823 1.63913207714e-05
3332.09987505082 3.08976813292505e-06
3332.64186926341 0
3333.18390773561 6.7694084956507e-06
3333.72599046768 1.07109506543334e-05
3334.26811745945 1.26624329781089e-05
3334.81028871118 2.8251617353631e-05
3335.35250422291 4.54452134462385e-05
3335.8947639947 5.1139584035887e-05
3336.43706802636 5.80370201251007e-05
3336.97941631795 5.66975745450095e-05
3337.52180886993 5.79059146939412e-05
3338.06424568193 6.26716494537013e-05
3338.6067267542 6.36203211435628e-05
3339.14925208657 5.68722040196028e-05
3339.69182167952 5.85762146492701e-05
3340.23443553266 5.8578805005728e-05
3340.77709364604 4.97182598093681e-05
3341.31979602013 4.43845117653169e-05
3341.86254265454 3.99272195518211e-05
3342.40533354933 3.46156831492798e-05
3342.94816870496 3.6522209858443e-05
3343.49104812106 4.08503560209738e-05
3344.03397179787 5.23879073639408e-05
3344.57693973523 5.84953688760761e-05
3345.1199519334 6.47696458436901e-05
3345.66300839243 7.8364626472118e-05
3346.20610911235 8.50711690904686e-05
3346.74925409301 7.83603840441536e-05
3347.29244333465 7.47805871089037e-05
3347.83567683711 6.61393405657159e-05
3348.37895460087 6.28098475446969e-05
3348.92227662531 5.45094788300863e-05
3349.46564291136 4.18261343737534e-05
3350.00905345818 3.01096919199887e-05
3350.55250826627 2.62402519839131e-05
3351.09600733565 1.39952347846859e-05
3351.63955066617 5.58979292871455e-07
3352.18313825829 0
3352.72677011141 2.12474678561028e-06
3353.27044622624 2.13811945864978e-06
3353.81416660259 3.02857430985015e-06
3354.35793124029 1.47780102146613e-05
3354.90174013939 3.14373094265544e-05
3355.44559330037 4.68672581347423e-05
3355.98949072284 6.03992802321608e-05
3356.53343240705 7.49674762876015e-05
3357.07741835285 9.07607221055103e-05
3357.62144856069 0.000104328356831255
3358.16552303021 0.000114480314916365
3358.70964176165 0.000114423933014935
3359.25380475485 0.000120469261513714
3359.79801201029 0.000114143851132105
3360.34226352735 0.000107461520794055
3360.88655930674 0.000101384957945146
3361.43089934828 9.68422835603075e-05
3361.97528365158 8.08641491799684e-05
3362.51971221734 6.33710731996176e-05
3363.06418504518 6.05142102636901e-05
3363.60870213555 4.02798414049355e-05
3364.15326348809 2.18997470661266e-05
3364.69786910305 1.37562988454484e-05
3365.24251898025 7.63168502514379e-06
3365.78721311997 3.58522198474529e-06
3366.33195152224 2.80969658794819e-06
3366.8767341869 0
3367.42156111441 9.94696702943909e-07
3367.9664323044 6.32458189061003e-06
3368.51134775711 1.68193403713115e-05
3369.0563074724 2.40254294207498e-05
3369.60131145072 3.07743120543238e-05
3370.14635969169 4.59919248619102e-05
3370.69145219536 5.46827065703714e-05
3371.2365889622 5.94466840901373e-05
3371.78176999182 7.22989082827353e-05
3372.3269952845 8.29631667327393e-05
3372.87226484005 7.63452933879645e-05
3373.41757865895 6.99079103867137e-05
3373.96293674081 7.41547841287388e-05
3374.5083390859 6.595287751689e-05
3375.05378569405 7.1671644728977e-05
3375.59927656572 7.26799036692936e-05
3376.14481170054 6.33235375872139e-05
3376.69039109877 6.25098951015207e-05
3377.23601476022 5.70387979521769e-05
3377.78168268539 5.72573043159217e-05
3378.32739487388 5.78121230703144e-05
3378.87315132595 6.56290133463996e-05
3379.41895204144 6.43645265313477e-05
3379.96479702081 5.8065159483423e-05
3380.51068626368 5.44554036876406e-05
3381.05661977032 5.24834459040838e-05
3381.60259754076 3.86129404497419e-05
3382.14861957484 3.75365399296607e-05
3382.69468587282 4.18678085172277e-05
3383.24079643474 3.23412126648412e-05
3383.78695126064 1.61632108663234e-05
3384.33315035036 1.01865875383975e-05
3384.87939370415 9.12128588165317e-06
3385.42568132185 4.5170529643927e-06
3385.97201320414 3.87431607521474e-06
3386.51838935021 1.76827658745479e-06
3387.06480976054 3.37269450661765e-06
3387.61127443516 1.99040797171621e-05
3388.15778337413 4.21802672125692e-05
3388.70433657727 7.67515356870224e-05
3389.25093404485 0.000119323940711976
3389.7975757769 0.000170634872866584
3390.34426177348 0.000209955373720045
3390.8909920344 0.000258992129538058
3391.43776656016 0.000306537769794608
3391.98458535036 0.000341017790099174
3392.53144840525 0.000369797344457999
3393.07835572468 0.000412009126124925
3393.62530730912 0.000439905093793078
3394.17230315817 0.000447256501632353
3394.71934327211 0.000440984746197439
3395.26642765075 0.00043648688821523
3395.81355629458 0.000420177666490318
3396.36072920322 0.000392327258506056
3396.90794637691 0.000361178566985969
3397.4552078157 0.000328483693048143
3398.00251351964 0.000295704280500369
3398.54986348856 0.000264446322441308
3399.09725772272 0.000234013460653822
3399.64469622217 0.000200640752498665
3400.19217898694 0.000177703070300069
3400.73970601687 0.000147101155815538
3401.28727731221 0.0001143912243938
3401.83489287302 8.47243111760808e-05
3402.38255269933 6.2273353497375e-05
3402.9302567912 4.67015870577943e-05
3403.47800514845 4.08261637123138e-05
3404.02579777133 4.21109292364648e-05
3404.57363465991 3.60961582556116e-05
3405.12151581421 2.55645636691139e-05
3405.66944123429 2.56133142351311e-05
3406.21741091998 3.26336873926682e-05
3406.76542487152 3.39133450990856e-05
3407.31348308898 3.77721703355025e-05
3407.8615855724 4.16771092745385e-05
3408.40973232159 4.67582439151813e-05
3408.95792333683 5.2780355857006e-05
3409.50615861816 4.94395960561305e-05
3410.05443816584 4.99158416798099e-05
3410.60276197926 4.96253081895412e-05
3411.15113005891 5.23719370452268e-05
3411.69954240504 4.37790065741191e-05
3412.24799901727 4.69745869588453e-05
3412.79649989585 5.41947367644275e-05
3413.34504504062 6.57068521105621e-05
3413.89363445205 6.83760826918189e-05
3414.44226812976 6.14762375707216e-05
3414.990946074 5.79010142335686e-05
3415.53966828482 4.83985288786494e-05
3416.08843476227 4.23328981198928e-05
3416.63724550639 4.1548872528583e-05
3417.18610051701 2.7144065243014e-05
3417.73499979439 1.6833001196067e-05
3418.28394333857 5.67766600390196e-06
3418.8329311496 0
3419.38196322731 0
3419.93103957218 1.84118661320724e-05
3420.48016018381 4.73734951751598e-05
3421.02932506247 9.88617002589521e-05
3421.5785342082 0.000158435888090174
3422.12778762105 0.000218412494632069
3422.67708530085 0.000282575661667348
3423.22642724785 0.00035608914404104
3423.77581346211 0.000424057627524418
3424.32524394388 0.000478816687957919
3424.87471869255 0.000518931314748787
3425.42423770883 0.000539223459013124
3425.97380099233 0.00053419456751051
3426.52340854351 0.000508765925718487
3427.07306036179 0.000477778166973319
3427.62275644784 0.000436384945892993
3428.17249680151 0.00036641771589824
3428.72228142283 0.000307786749146826
3429.27211031163 0.000248585031194332
3429.82198346818 0.000188753138608736
3430.37190089251 0.000134589041168847
3430.92186258468 9.12863448602984e-05
3431.47186854451 5.63122299266099e-05
3432.02191877248 4.60644149579574e-05
3432.57201326842 5.41110143495819e-05
3433.12215203215 6.99951568187137e-05
3433.67233506373 9.5252561209782e-05
3434.22256236384 0.000130239453457865
3434.77283393166 0.000159019814203053
3435.32314976789 0.000187355280852938
3435.87350987215 0.000199335119143463
3436.42391424468 0.000200642572661506
3436.97436288554 0.000203018312889488
3437.52485579477 0.000211350794225074
3438.07539297219 0.000225318910997717
3438.6259744183 0.000239923266339592
3439.17660013291 0.000238721500364838
3439.72727011585 0.000232827149165124
3440.27798436738 0.000214323535259474
3440.82874288756 0.000186136599815597
3441.37954567642 0.000155995182703907
3441.93039273379 0.00012780754368783
3442.48128406015 0.000107899001265982
3443.03221965511 9.70402947682731e-05
3443.58319951893 8.22697165044026e-05
3444.13422365167 7.05204381261663e-05
3444.68529205335 6.29386848061984e-05
3445.23640472403 5.16712268472686e-05
3445.78756166354 3.62160565546703e-05
3446.33876287234 2.92184240365042e-05
3446.89000835007 1.97426155344789e-05
3447.44129809697 1.9781226580329e-05
3447.99263211309 3.443387674403e-05
3448.54401039869 3.79354986819067e-05
3449.09543295317 3.34885534301125e-05
3449.64689977722 2.66571356401346e-05
3450.19841087045 1.20267713168841e-05
3450.74996623334 0
3451.30156586551 1.55702757699321e-06
3451.85320976721 1.43331588971629e-05
3452.40489793849 3.31016228105132e-05
3452.95663037918 5.54727854867652e-05
3453.50840708975 7.30410796110735e-05
3454.06022806981 9.5522094071806e-05
3454.61209331985 0.000113466960878545
3455.16400283948 0.000127557082164554
3455.71595662895 0.000129018403171489
3456.26795468832 0.000122705289916674
3456.81999701762 0.000128279554981149
3457.37208361691 0.000133829381220284
3457.924214486 0.000136872750188211
3458.47638962538 0.000146689783177944
3459.02860903466 0.000162572662477915
3459.5808727141 0.000167927122440098
3460.13318066374 0.000174703369866012
3460.68553288385 0.000197841013024713
3461.23792937382 0.000239147639651176
3461.79037013435 0.000287101916912893
3462.34285516505 0.000331148124548541
3462.89538446639 0.000373459278630661
3463.44795803798 0.000404143441970377
3464.00057588032 0.000422328084846769
3464.553237993 0.000425698780191771
3465.10594437628 0.000432923037753843
3465.65869503022 0.000426539781206214
3466.21148995464 0.000407643141010773
3466.76432915002 0.000378993613826601
3467.31721261618 0.000356560017493457
3467.87014035296 0.000343337237676964
3468.42311236062 0.000327044449676901
3468.97612863941 0.000320277007367364
3469.52918918896 0.000323082107437946
3470.08229400951 0.000330289694637989
3470.63544310112 0.000341898569383861
3471.18863646383 0.000349527209258979
3471.74187409746 0.000368573780575434
3472.2951560025 0.000387236709478947
3472.84848217878 0.000380515924828994
3473.40185262612 0.000358307029026062
3473.95526734478 0.000336231572135249
3474.50872633481 0.000301995232099508
3475.06222959648 0.000257736163673003
3475.61577712916 0.00021054255764745
3476.16936893356 0.00017481141940983
3476.72300500952 0.000144731472679177
3477.27668535706 0.000106342826734253
3477.83040997603 7.87849604921e-05
3478.38417886689 6.11781314018471e-05
3478.93799202948 4.72739167451966e-05
3479.49184946363 3.05261622641172e-05
3480.04575116958 2.51758362760543e-05
3480.59969714741 1.9544628076481e-05
3481.15368739713 1.98129235474201e-05
3481.70772191881 2.61648366875968e-05
3482.26180071248 3.15709210550395e-05
3482.81592377797 4.5213186822202e-05
3483.37009111577 4.48789374835844e-05
3483.92430272569 4.47828887511056e-05
3484.47855860758 4.88888834298622e-05
3485.03285876189 5.11542868014082e-05
3485.58720318826 4.42554785295645e-05
3486.14159188693 4.05285197570998e-05
3486.69602485795 4.04426796205914e-05
3487.25050210159 4.43245788174136e-05
3487.80502361746 5.5519033182532e-05
3488.35958940581 5.68666873174295e-05
3488.91419946648 6.08916236031343e-05
3489.46885380016 5.39313519977048e-05
3490.02355240602 3.73327370445109e-05
3490.57829528477 1.98514266441289e-05
3491.13308243601 1.58382838126689e-05
3491.68791386023 6.24120887662196e-06
3492.24278955703 5.2345089475355e-06
3492.79770952667 9.8096066382439e-07
3493.35267376942 0
3493.90768228489 1.85843385297038e-06
3494.46273507334 2.5333489580382e-06
3495.01783213481 1.70325322498849e-05
3495.57297346935 2.91862451068212e-05
3496.12815907701 4.30994641844909e-05
3496.68338895782 5.90845130081463e-05
3497.23866311162 7.51504815227394e-05
3497.7939815391 8.18286027507674e-05
3498.34934423944 8.75045540992007e-05
3498.90475121334 8.21322868780533e-05
3499.46020246062 7.72212383663782e-05
3500.0156979811 7.27161297453221e-05
3500.57123777506 6.98223700421986e-05
3501.12682184253 6.58377756566092e-05
3501.68245018379 6.70537694043845e-05
3502.23812279843 5.9656123587334e-05
3502.79383968672 4.6824207246398e-05
3503.34960084871 3.94153867625738e-05
3503.90540628466 2.68896920889397e-05
3504.46125599417 2.60642816277887e-05
3505.0171499773 2.90869761025742e-05
3505.57308823473 2.97831638167225e-05
3506.12907076565 2.95600622919634e-05
3506.68509757075 3.12193293060478e-05
3507.24116864986 2.9354696314191e-05
3507.79728400303 2.44139167010938e-05
3508.35344363007 2.51746093866093e-05
3508.90964753147 2.79154368589629e-05
3509.46589570685 2.988239677486e-05
3510.02218815667 3.11571433036718e-05
3510.57852488078 4.62095519148523e-05
3511.13490587898 6.29588169717655e-05
3511.69133115177 6.8100850406729e-05
3512.24780069876 7.64861040006042e-05
3512.8043145202 8.40892700195648e-05
3513.36087261614 7.76034655892495e-05
3513.91747498685 7.45996452110186e-05
3514.47412163193 7.25002159826472e-05
3515.03081255164 6.49582472837265e-05
3515.58754774603 5.77647305171543e-05
3516.14432721515 5.69100429997876e-05
3516.70115095904 4.42876931865916e-05
3517.25801897774 3.36186120727617e-05
3517.8149312713 2.43183790675764e-05
3518.37188783977 1.48775853466167e-05
3518.92888868318 8.32477312517681e-06
3519.48593380159 1.03266372039086e-05
3520.04302319503 1.28686282560511e-05
3520.60015686356 1.25389449804973e-05
3521.15733480722 1.59150095048944e-05
3521.71455702583 2.14383263400326e-05
3522.27182351987 2.38053229205988e-05
3522.82913428918 1.30691469165655e-05
3523.38648933379 1.87493825234344e-05
3523.94388865354 1.7752755936711e-05
3524.5013322489 7.19168904442132e-06
3525.0588201197 3.63030848851667e-07
3525.61635226577 0
3526.17392868759 8.72603356331051e-06
3526.73154938499 1.10905470513098e-05
3527.28921435778 2.0077140028206e-05
3527.84692360624 1.7500353757548e-05
3528.40467713062 1.3962444188289e-05
3528.96247493077 3.08909578235117e-06
3529.52031700649 8.65726705907498e-06
3530.07820335805 8.19180918761534e-06
3530.63613398572 1.1113115152797e-05
3531.19410888933 2.10021392746619e-05
3531.75212806869 3.86234345674537e-05
3532.3101915243 6.24452877082714e-05
3532.86829925576 7.82754678626482e-05
3533.42645126332 7.95146888573637e-05
3533.98464754727 7.78280590200126e-05
3534.54288810741 8.05247465928715e-05
3535.10117294358 7.97773919673765e-05
3535.65950205604 7.89373186797553e-05
3536.21787544484 7.87781292482363e-05
3536.77629311024 8.17662361106355e-05
3537.33475505185 8.86344441754457e-05
3537.89326127014 8.08745409001873e-05
3538.45181176473 7.42446711886501e-05
3539.0104065361 6.64167764132796e-05
3539.56904558385 6.6197043932916e-05
3540.12772890826 6.26958920889948e-05
3540.68645650958 6.53034079942037e-05
3541.24522838741 4.872264807425e-05
3541.80404454203 5.06608555193923e-05
3542.3629049737 6.1502221714183e-05
3542.92180968202 7.41212143416813e-05
3543.48075866748 8.24012412985379e-05
3544.03975192968 8.1153196453855e-05
3544.59878946889 7.39537206257736e-05
3545.15787128537 7.13662001429785e-05
3545.71699737872 5.93885017237263e-05
3546.27616774944 4.92149884299675e-05
3546.83538239735 5.11070730967033e-05
3547.39464132226 4.56566125947197e-05
3547.95394452445 3.94699196841959e-05
3548.51329200419 3.62012855374825e-05
3549.07268376128 3.55764722073601e-05
3549.63211979557 3.60378054766457e-05
3550.19160010753 4.61691976548694e-05
3550.75112469678 5.64894856237704e-05
3551.31069356378 4.96360635179326e-05
3551.87030670816 3.991209885457e-05
3552.42996413039 3.08573942222064e-05
3552.98966583029 3.01669588020616e-05
3553.54941180793 2.44609176173237e-05
3554.1092020631 1.98395198665031e-05
3554.66903659632 1.50297467743644e-05
3555.22891540739 1.15387167510047e-05
3555.78883849636 5.96876757702967e-06
3556.34880586306 4.33828125250889e-06
3556.90881750797 1.93186517548665e-06
3557.46887343092 3.84399773206138e-06
3558.02897363194 2.01868478561021e-05
3558.5891181111 2.39564707603564e-05
3559.14930686843 2.31252261673116e-05
3559.70953990397 2.83229186722079e-05
3560.26981721777 3.30131182474985e-05
3560.83013880988 4.03832263294423e-05
3561.39050468033 5.1621557290009e-05
3561.95091482919 6.25924816688392e-05
3562.51136925648 6.09752687720847e-05
3563.07186796225 6.8993274328913e-05
3563.63241094678 7.90223161756358e-05
3564.19299820966 9.44345506462294e-05
3564.75362975115 0.000116914511118936
3565.31430557153 0.000139489472596298
3565.87502567062 0.000165477095377502
3566.43579004824 0.000191979557437323
3566.99659870466 0.000211176399324639
3567.55745164014 0.000223676869396009
3568.11834885451 0.000229598024895056
3568.67929034759 0.000232017938267728
3569.24027611986 0.000238419143624618
3569.80130617116 0.000228070454326713
3570.3623805013 0.000204566401314987
3570.92349911078 0.000180799575622765
3571.48466199941 0.00015036304405909
3572.04586916724 0.000125273424140035
3572.60712061431 9.67899638625621e-05
3573.16841634068 7.05585449366623e-05
3573.72975634638 5.14899626009141e-05
3574.29114063146 4.56936636339409e-05
3574.85256919596 3.8310193854289e-05
3575.41404204015 4.33127116123564e-05
3575.97555916363 4.32722292794677e-05
3576.5371205669 4.27989373231529e-05
3577.09872624955 5.18298518556932e-05
3577.66037621184 5.89218020842217e-05
3578.22207045405 6.72401561888618e-05
3578.78380897599 7.20832520162335e-05
3579.3455917775 7.51145939946254e-05
3579.90741885905 7.75024380872777e-05
3580.46929022048 8.23197611686912e-05
3581.03120586182 7.97600100552478e-05
3581.59316578291 6.66600409916162e-05
3582.15516998444 4.55187975526817e-05
3582.7172184658 2.54116251151814e-05
3583.27931122725 1.05964177447288e-05
3583.84144826885 6.2296029805695e-06
3584.40362959085 7.64942156363212e-06
3584.96585519286 9.4701748545395e-06
3585.52812507514 1.75083381796982e-05
3586.09043923797 2.71351862874982e-05
3586.65279768094 2.69202309076068e-05
3587.21520040454 1.16597528522741e-05
3587.77764740859 0
3588.34013869314 3.23909283026778e-06
3588.90267425823 1.22363814855745e-05
3589.46525410369 2.22048837656944e-05
3590.02787823 2.04682287472857e-05
3590.59054663721 1.98521178825559e-05
3591.15325932493 2.53129010868721e-05
3591.71601629341 2.92868495402933e-05
3592.27881754292 2.31041949951576e-05
3592.84166307307 1.11441876585594e-05
3593.40455288411 1.70624371751615e-06
3593.96748697633 0
3594.53046534953 9.08287560143258e-06
3595.09348800378 2.5667006913689e-05
3595.65655493888 3.00626572731422e-05
3596.21966615532 4.25102313259245e-05
3596.78282165316 6.22605017786685e-05
3597.34602143199 7.33436333383232e-05
3597.90926549208 7.0963637534061e-05
3598.47255383369 6.80486179728382e-05
3599.03588645644 7.25586291505908e-05
3599.59926336057 7.65898697755287e-05
3600.16268454637 8.16388870858038e-05
3600.72615001365 7.87233578797277e-05
3601.28965976223 7.79395623001859e-05
3601.85321379261 7.62078543976088e-05
3602.4168121046 6.86576864665558e-05
3602.98045469848 6.36095035952082e-05
3603.54414157385 5.18099887962058e-05
3604.10787273096 3.49588781320501e-05
3604.67164816987 2.88992440415179e-05
3605.23546789085 3.16833438364316e-05
3605.79933189371 3.26117281381525e-05
3606.36324017828 3.0651156344548e-05
3606.92719274504 2.71947902281188e-05
3607.49118959383 3.90226510992242e-05
3608.05523072468 4.52893178544067e-05
3608.61931613764 4.68703032701317e-05
3609.18344583298 4.38021214584487e-05
3609.74761981029 3.67071827799551e-05
3610.31183806985 2.75905374395502e-05
3610.87610061192 2.42637006954767e-05
3611.44040743632 3.28674839233101e-05
3612.00475854288 3.44231764534738e-05
3612.56915393208 3.85908791554708e-05
3613.13359360398 3.56302595950617e-05
3613.69807755816 3.35363026733353e-05
3614.2626057949 3.73794462063434e-05
3614.82717831424 2.91973555406702e-05
